id:ID,name,birth_date,place_of_birth,occupation,:LABEL
Q5338616,Edith Marion Patch,1876-07-27T00:00:00Z,Worcester,entomologist,Human
Q13168726,Nikolay Imshenetsky,1918-07-18T00:00:00Z,Beskaragay,prose writer,Human
Q10900570,Liu Feng Shueh,1925-06-19T00:00:00Z,Qiqihar,choreographer,Human
Q20858098,Victor Matthews,1963-01-01T00:00:00Z,New York City,painter,Human
Q23125156,Noemí Lapzeson,1940-06-28T00:00:00Z,Buenos Aires,ballet dancer,Human
Q5569216,Glennray Tutor,1950-08-25T00:00:00Z,Kennett,painter,Human
Q13166236,Askarov Tendık,1937-12-18T00:00:00Z,Toktogul District,scientist,Human
Q20625839,Musa Jangaziev,1921-03-23T00:00:00Z,Q15554900,writer,Human
Q15527965,Margaretha Roosenboom,1843-10-24T00:00:00Z,The Hague,painter,Human
Q3179059,Jimmy Hunt,1977-01-01T00:00:00Z,,singer,Human
Q3154215,Ipolit Strâmbu,1871-05-18T00:00:00Z,Bratilovu,painter,Human
Q5386345,Eric Daigh,1977-04-11T00:00:00Z,Traverse City,artist,Human
Q4112617,Q4112617,1933-05-05T00:00:00Z,Volsk,philosopher,Human
Q4669057,Abraham Lishinsky,1905-01-01T00:00:00Z,Russia,painter,Human
Q452123,Marie-Denise Villers,1774-01-01T00:00:00Z,Paris,painter,Human
Q2090138,Kaj Aage Gunnar Strand,1907-02-27T00:00:00Z,Hellerup,astronomer,Human
Q3084343,François Dagognet,1924-04-24T00:00:00Z,Langres,university teacher,Human
Q4499696,Li Zai,http://www.wikidata.org/.well-known/genid/fd5c729497ff8fbee27658e7295da8e4,,court painter,Human
Q3157548,Jacob Guay,1999-04-08T00:00:00Z,Montreal,singer,Human
Q2805661,Wulff-Dieter Heintz,1930-06-03T00:00:00Z,Würzburg,author,Human
Q4140065,Trinidad James,1987-09-24T00:00:00Z,Port of Spain,singer,Human
Q2087614,Philippe-Jacques van Bree,1786-01-01T00:00:00Z,Antwerp,painter,Human
Q354095,Per Enflo,1944-05-30T00:00:00Z,Stockholm,mathematician,Human
Q4430098,Christian K. Wedemeyer,1969-01-01T00:00:00Z,Minneapolis,Tibetologist,Human
Q302639,Alter Kacyzne,1885-05-31T00:00:00Z,Vilnius,writer,Human
Q685186,Morris Louis,1912-11-28T00:00:00Z,Baltimore,painter,Human
Q602999,Antonio M. Ruíz,1892-09-02T00:00:00Z,Texcoco de Mora,painter,Human
Q2830336,Pogo,1988-07-26T00:00:00Z,Cape Town,composer,Human
Q3566823,Angela Dimitriou,1954-08-18T00:00:00Z,Peristeri,singer,Human
Q16146339,Vincent Baker,,United States,role-playing game designer,Human
Q16106492,Howard Wainer,1943-10-26T00:00:00Z,Brooklyn,statistician,Human
Q16107315,Hernán Gamboa,1946-06-18T00:00:00Z,San Tomé,composer,Human
Q16113908,Blac Chyna,1988-05-11T00:00:00Z,Maryland,entrepreneur,Human
Q16142906,Susan Mogul,1949-08-15T00:00:00Z,New York City,television producer,Human
Q181959,John XI,0910-01-01T00:00:00Z,Rome,Catholic priest,Human
Q103795,Leo VI,0880-01-01T00:00:00Z,Rome,writer,Human
Q10685,Louise Ebrel,1932-07-27T00:00:00Z,Treffrin,singer,Human
Q172933,John XII,0937-01-01T00:00:00Z,Rome,writer,Human
Q10696,Gweltaz ar Fur,1950-04-25T00:00:00Z,Hennebont,composer,Human
Q103389,Agapetus II,0900-01-01T00:00:00Z,Rome,Catholic priest,Human
Q103423,Marinus II,0900-01-01T00:00:00Z,Rome,writer,Human
Q182489,Leo VII,http://www.wikidata.org/.well-known/genid/cbd169e9f3bd1865e884b4284aebb5e1,Rome,Catholic priest,Human
Q222500,Stephen VIII,1000-01-01T00:00:00Z,Rome,Catholic priest,Human
Q227976,John X,0860-01-01T00:00:00Z,Tossignano,Catholic priest,Human
Q116531522,Martin Kunze,,,ceramicist,Human
Q235920,Stephen VII,http://www.wikidata.org/.well-known/genid/ed89c51e6b7faab83fb16e547cf57b7d,Rome,Catholic priest,Human
Q108714644,D. Marie Lyman,1950-01-01T00:00:00Z,Toledo,textile artist,Human
Q172424,Sergius III,0860-01-01T00:00:00Z,Rome,politician,Human
Q103431,Anastasius III,0801-01-01T00:00:00Z,Rome,Catholic priest,Human
Q104798,Lando,0900-01-01T00:00:00Z,Sabina,Catholic priest,Human
Q20502671,Robert Lotiron,1886-10-29T00:00:00Z,Paris,graphic artist,Human
Q20557538,Roger Abjean,1925-10-22T00:00:00Z,Plouider,Catholic priest,Human
Q20657541,Kehlani,1995-04-24T00:00:00Z,Oakland,recording artist,Human
Q20810369,Anderson .Paak,1986-02-08T00:00:00Z,Oxnard,singer,Human
Q20739132,Carlo Bazzi,1875-07-06T00:00:00Z,Turin,painter,Human
Q20742881,Anshu Gupta,1970-01-01T00:00:00Z,Meerut,social worker,Human
Q20821074,Mircea Ciobanu,1940-05-13T00:00:00Z,Bucharest,poet,Human
Q20736237,Austin Morris Harmon,1878-09-28T00:00:00Z,Brockport,classical scholar,Human
Q20643808,Gemma Gorga,1968-01-01T00:00:00Z,Barcelona,teacher,Human
Q20745588,Kim Boutin,1994-12-16T00:00:00Z,Sherbrooke,speed skater,Human
Q20675506,Larry S. Davis,1949-01-01T00:00:00Z,,computer scientist,Human
Q20684403,Korede Bello,1996-02-29T00:00:00Z,Lagos,composer,Human
Q20525610,Lav Vrbanić,1904-02-24T00:00:00Z,Vinkovci,opera singer,Human
Q20856036,Josephine Tilden,1869-03-24T00:00:00Z,Davenport,scientific collector,Human
Q20746786,Glyn Roberts,1904-08-31T00:00:00Z,,historian,Human
Q20685588,Lucky Blue Smith,1998-06-04T00:00:00Z,Spanish Fork,model,Human
Q20966651,Joey Dee,1940-06-11T00:00:00Z,Passaic,singer,Human
Q20707564,Blake Masters,1986-01-01T00:00:00Z,Denver,politician,Human
Q20859398,Nicole Fujita,1998-02-20T00:00:00Z,Milford,fashion model,Human
Q20716302,Paddy O'Brien,1922-02-10T00:00:00Z,,accordionist,Human
Q20898905,Dani Fernández,1991-12-11T00:00:00Z,Alcázar de San Juan,singer,Human
Q20973361,JeanJass,1988-05-01T00:00:00Z,Charleroi,rapper,Human
Q20534948,Chester Stock,1892-01-28T00:00:00Z,San Francisco,paleontologist,Human
Q20973955,Joan Baker,1960-10-14T00:00:00Z,San Francisco,actor,Human
Q20720182,Jane Aaron,1948-04-16T00:00:00Z,Manhattan,animator,Human
Q20737648,Mario Bardi,1922-01-01T00:00:00Z,Palermo,painter,Human
Q5625339,Gypsy Boots,1914-08-19T00:00:00Z,San Francisco,proprietor,Human
Q57608976,Roei Salman,1983-01-27T00:00:00Z,Bat Yam,writer,Human
Q11016588,Ahmed Muharram,1877-01-20T00:00:00Z,Q12181864,poet,Human
Q10268271,Donald Pierson,1900-09-08T00:00:00Z,Kansas,sociologist,Human
Q117237044,Erika Lajta,1964-07-01T00:00:00Z,Veszprém,writer,Human
Q16012264,Jarmila Jeřábková,1912-03-08T00:00:00Z,Prague,choreographer,Human
Q108273122,John Milton Rodríguez,1969-09-18T00:00:00Z,Cali,writer,Human
Q108480658,Anas al-Dogheim,1979-07-08T00:00:00Z,Jarjnaz,poet,Human
Q108945756,Q108945756,1990-01-01T00:00:00Z,Jonquière,comedian,Human
Q6764785,Mario Martinez,1953-01-01T00:00:00Z,Phoenix,painter,Human
Q7408586,Bodhesako,1939-01-01T00:00:00Z,Detroit,śrāmaṇera,Human
Q112573290,Darenn Mbadinga,2002-03-14T00:00:00Z,Cap Estérias,musician,Human
Q119852407,Jean-Claude Dupont,,Sherbrooke,singer,Human
Q13377800,Mari Gerekmezyan,1913-01-01T00:00:00Z,Talas,sculptor,Human
Q117288004,Hélène Laurin,1981-01-01T00:00:00Z,,polymath,Human
Q66898431,Zisselman Yakub Borisovich,1906-05-11T00:00:00Z,Warsaw,writer,Human
Q70252672,Q70252672,1926-04-01T00:00:00Z,Tajik Autonomous Soviet Socialist Republic,writer,Human
Q33125100,Kelvyn Jones,1953-10-31T00:00:00Z,Rhondda,geographer,Human
Q3387249,Pierre Vassiliu,1937-10-23T00:00:00Z,Villecresnes,actor,Human
Q711481,Wang Jian,1598-01-01T00:00:00Z,Taicang,poet,Human
Q434730,Gabriel García Moreno,1821-12-24T00:00:00Z,Guayaquil,statesperson,Human
Q554690,Victor Rebengiuc,1933-02-10T00:00:00Z,Bucharest,stage actor,Human
Q584714,Stéphane de Vito,1968-01-01T00:00:00Z,Belfort,musician,Human
Q3934880,Richard Starkings,1962-01-27T00:00:00Z,Liverpool,letterer,Human
Q3164661,Jean-Charles Guichen,1970-01-01T00:00:00Z,Quimper,musician,Human
Q3110482,Gong Xian,1618-01-01T00:00:00Z,Kunshan,writer,Human
Q3575402,Zhao Zuo,1570-01-01T00:00:00Z,,painter,Human
Q713326,Joseph Henry Gilbert,1817-08-01T00:00:00Z,Kingston upon Hull,chemist,Human
Q16151850,James Mason,1952-07-25T00:00:00Z,Chillicothe,writer,Human
Q16194992,Kelly Carlin,1963-06-15T00:00:00Z,Dayton,screenwriter,Human
Q16195662,Mohamed Mounir Majidi,1965-01-10T00:00:00Z,Rabat,engineer,Human
Q16194721,Maria Newman,1962-01-18T00:00:00Z,Los Angeles,musician,Human
Q16185846,Ke Song,1327-01-01T00:00:00Z,Suzhou,painter,Human
Q16193971,Mark Bradford,1961-11-20T00:00:00Z,Los Angeles,photographer,Human
Q16175087,Xavier Baró,1954-01-01T00:00:00Z,Almacelles,singer,Human
Q16188667,Cyrus of Alexandria,0300-01-01T00:00:00Z,Alexandria,missionary,Human
Q16148550,Abu'l Hasan ibn Arfa Ra'a,1121-01-01T00:00:00Z,Toledo,chemist,Human
Q16174247,Denny Wahyudi,1977-08-29T00:00:00Z,Bandung,actor,Human
Q16159801,Abu-Bayhas,0700-01-01T00:00:00Z,,theologian,Human
Q16148812,Irfan Alam,,,social worker,Human
Q16156575,Samuel Carl Adams,1985-12-30T00:00:00Z,San Francisco,jazz musician,Human
Q16181454,Maria Burgués i Bargués,1946-01-01T00:00:00Z,Lleida,politician,Human
Q16193749,Kobena Mercer,1960-01-01T00:00:00Z,London,university teacher,Human
Q16173867,Francesc Baldomar,1395-01-01T00:00:00Z,Lleida,architect,Human
Q16151028,Banks,1988-06-15T00:00:00Z,Orange County,singer,Human
Q16151983,Jan Staller,1952-01-01T00:00:00Z,Mineola,photographer,Human
Q16178205,Artur Blasco i Giné,1933-11-05T00:00:00Z,Barcelona,musician,Human
Q16150166,Robert J. Waldinger,1959-01-01T00:00:00Z,,psychiatrist,Human
Q16192913,Steve Sailer,1958-12-20T00:00:00Z,United States,journalist,Human
Q16191297,Lluís Duch,1936-09-13T00:00:00Z,Barcelona,monk,Human
Q112692608,Luis Vargas Santa Cruz,1981-02-27T00:00:00Z,Q81398,writer,Human
Q112549191,Douglas Deur,1969-01-01T00:00:00Z,,geographer,Human
Q124812570,Yvonne Daumerie,1890-01-01T00:00:00Z,Bremen,composer,Human
Q125790520,Sebastián Briceño Villalobos,1986-11-08T00:00:00Z,Chile,engineer,Human
Q56610758,Iwona T. Stroynowski,1950-08-08T00:00:00Z,,biologist,Human
Q71722444,Maarten Vande Wiele,1977-10-07T00:00:00Z,Ghent,illustrator,Human
Q113562071,Suliaman El-Hadi,,,musician,Human
Q113499990,Józef Jan Głogowski,1893-03-12T00:00:00Z,,engineer,Human
Q113640519,Sébastien Giguère,1973-08-05T00:00:00Z,,science communicator,Human
Q113644511,Ray Nicholson,1992-02-20T00:00:00Z,Los Angeles,actor,Human
Q113249290,Eleni Epstein,1925-03-17T00:00:00Z,,newspaper editor,Human
Q112502676,Casey Waits,1985-01-01T00:00:00Z,,drummer,Human
Q113137620,Edu Esteve,1992-12-16T00:00:00Z,Badalona,singer,Human
Q28355945,Khalil Saadeh,1857-01-01T00:00:00Z,Dhour El Choueir,novelist,Human
Q15459993,Patrick Smith,1972-01-01T00:00:00Z,San Juan,animator,Human
Q16215736,Black Coffee,1976-03-11T00:00:00Z,Durban,disc jockey,Human
Q16211150,Jason Freeny,1970-07-28T00:00:00Z,Silver Spring,painter,Human
Q21822499,Bill Casselman,1941-11-27T00:00:00Z,Glen Ridge,mathematician,Human
Q16212190,Me Phi Me,1970-12-08T00:00:00Z,Flint,rapper,Human
Q7648284,Susan Philipsz,1965-01-01T00:00:00Z,Glasgow,singer,Human
Q16514838,Carlos Gershenson,1978-09-29T00:00:00Z,Mexico City,professor,Human
Q13534380,Costin Petrescu,1872-05-10T00:00:00Z,Pitești,painter,Human
Q10901530,Bao Shichen,1775-01-01T00:00:00Z,Jing County,calligrapher,Human
Q6199412,Jimmie T. Roberts,1939-06-05T00:00:00Z,Paris,preacher,Human
Q16013765,Henry Usborne,1909-01-16T00:00:00Z,Hisar,politician,Human
Q21512651,Fakear,1991-05-13T00:00:00Z,Caen,disc jockey,Human
Q6175709,Jefferson Wood,1973-07-06T00:00:00Z,San Bernardino,artist,Human
Q6145581,James William Hackett,1929-08-06T00:00:00Z,Seattle,poet,Human
Q114066478,Hugo Coulais,1988-11-01T00:00:00Z,Paris,conductor,Human
Q113799453,Stella Dupré,2003-09-27T00:00:00Z,Montreal,singer,Human
Q113998679,Marcello Hernandez,1997-08-19T00:00:00Z,Miami,actor,Human
Q113953228,M. Kat Anderson,1955-01-01T00:00:00Z,,academic,Human
Q113705566,Mária Székácsné Vida,1916-11-02T00:00:00Z,Miskolc,pedagogue,Human
Q113807166,Tsira Ndong Ndoutoumé,1928-09-14T00:00:00Z,,,Human
Q11310723,John Wilhelm Rowntree,1868-09-04T00:00:00Z,York,businessperson,Human
Q11275008,Mone Kamishiraishi,1998-01-27T00:00:00Z,Kushikino,singer,Human
Q11309587,JimmySamP,1985-05-25T00:00:00Z,,musician,Human
Q11284289,Minami Hamabe,2000-08-29T00:00:00Z,Ishikawa Prefecture,actor,Human
Q11176094,Huang Tu-Shui,1895-07-03T00:00:00Z,Bangka,artist,Human
Q11341238,Marc Marie de Rotz,1840-03-27T00:00:00Z,Vaux-sur-Aure,missionary,Human
Q11179052,Shuroku Kuroiwa,1862-11-20T00:00:00Z,Kawakita,translator,Human
Q11221473,Jaroslav Hlava,1855-05-07T00:00:00Z,Dolní Kralovice,teacher,Human
Q6311471,Jun Kaneko,1942-07-01T00:00:00Z,Nagoya,sculptor,Human
Q11248401,Alexander Langmuir,1910-09-12T00:00:00Z,Santa Monica,biologist,Human
Q11276371,Roc Chabàs Llorens,1844-05-09T00:00:00Z,Dénia,historian,Human
Q3169512,Jean-Pierre Llabador,1952-12-15T00:00:00Z,Ghazaouet,musician,Human
Q115638690,Leslie McFall,1944-01-01T00:00:00Z,,lector,Human
Q114394116,Albert Wagner,1924-01-01T00:00:00Z,Bassett,folk artist,Human
Q115173834,Rashad Abd al-Hafez,1946-01-01T00:00:00Z,Tulkarm,newspaper editor,Human
Q114704437,Sean Kiner,1987-10-04T00:00:00Z,San Bernardino,film score composer,Human
Q115414545,Alisha Wissanji,2000-01-01T00:00:00Z,,astronomer,Human
Q115641930,Chris Mancini,1950-07-02T00:00:00Z,Hollywood,conductor,Human
Q114690061,Michael Benjamin,1981-06-27T00:00:00Z,Port-au-Prince Arrondissement,singer,Human
Q114650919,Tsuneo Narui,1939-10-17T00:00:00Z,Mashiko,potter,Human
Q114968408,Patrick Haggerty,1944-09-27T00:00:00Z,,musician,Human
Q114497019,Susie Green,1957-12-01T00:00:00Z,,chief executive officer,Human
Q109046511,Vincent Dupas,1981-01-01T00:00:00Z,La Roche-sur-Yon,singer-songwriter,Human
Q55258819,Gleb Markelov,1948-02-11T00:00:00Z,Sevastopol,iconographer,Human
Q104640827,Carolyn Ann Knight,,Denver,pastor,Human
Q50707217,Stephanie Kurlow,2001-03-10T00:00:00Z,Australia,dancer,Human
Q65127638,Lucie Félix,1983-10-09T00:00:00Z,,author,Human
Q60646590,Carles Palacio,1988-01-01T00:00:00Z,Girona,photojournalist,Human
Q255355,Kenny Burrell,1931-07-31T00:00:00Z,Detroit,jazz guitarist,Human
Q240851,Gayatri Chakravorty Spivak,1942-02-24T00:00:00Z,Kolkata,translator,Human
Q121306325,Tali Golergant,2000-11-26T00:00:00Z,Jerusalem,dancer,Human
Q11399109,Hajime Katō,1900-01-01T00:00:00Z,Aichi Prefecture,potter,Human
Q11475140,Yuji Iwamoto,1962-04-08T00:00:00Z,Tomakomai,ice hockey coach,Human
Q11518974,Ki Kimura,1894-02-12T00:00:00Z,,historian,Human
Q11365872,Yūsuke Nakamura,1952-12-08T00:00:00Z,Osaka Prefecture,surgeon,Human
Q11517897,Takatarō Kigi,1897-05-06T00:00:00Z,Yamashiro,physician,Human
Q11463939,Tōzaburō Ono,1903-07-27T00:00:00Z,Osaka,poet,Human
Q11500641,Hidesaburō Saitō,1866-01-01T00:00:00Z,Sendai,linguist,Human
Q11366131,Ayami Nakajō,1997-02-04T00:00:00Z,Abeno-ku,actor,Human
Q11480090,Daisuke Ichiba,1963-01-01T00:00:00Z,,photographer,Human
Q11530961,Yoshinosuke Matsumoto,1919-01-01T00:00:00Z,Tokyo,historian,Human
Q11376483,Ninnami Dōhachi,1783-01-01T00:00:00Z,Kyōto,ceramicist,Human
Q11394329,Rio Uchida,1991-09-27T00:00:00Z,Tokyo,actor,Human
Q11356767,Mita Shōhei,1813-01-12T00:00:00Z,,,Human
Q11454334,Toshirō Miyazaki,1988-12-12T00:00:00Z,Karatsu,baseball player,Human
Q11468284,Sōji Yamakawa,1908-02-28T00:00:00Z,Kōriyama,mangaka,Human
Q11395355,Reizei Tamechika,1823-10-20T00:00:00Z,Kyoto,painter,Human
Q4115862,Abu al-Abbas al-Nabati,1166-01-01T00:00:00Z,Seville,pharmacist,Human
Q5076178,Charles Chamberlain Hurst,1870-01-01T00:00:00Z,,botanist,Human
Q6814493,Abd al-Muhsin al-Kadhimi,1865-04-20T00:00:00Z,Baghdad,poet,Human
Q6525245,Leonard Doncaster,1877-01-01T00:00:00Z,Sheffield,university teacher,Human
Q116267634,Hope Cynthia Sadza,,,co-founder,Human
Q116481791,Ren Hesheng,,,painter,Human
Q116788455,Claude Zidi Jr.,,,film director,Human
Q115688385,Kwok Hoï Chan,1939-01-01T00:00:00Z,British Hong Kong,furniture designer,Human
Q116872814,Herbert Arthur Otto,1922-05-19T00:00:00Z,,non-fiction writer,Human
Q116686583,Charlotte Harding,,,composer,Human
Q116821270,ʻAbd al-Ghanī al-Daqr,1917-01-01T00:00:00Z,Bab al-Jabiyah,writer,Human
Q116858049,Q116858049,2004-11-28T00:00:00Z,Taos,actor,Human
Q116856138,Robert Anthony Noble Bolton,1941-06-14T00:00:00Z,,philosopher,Human
Q116987303,Étienne Pollet,1912-09-17T00:00:00Z,Tourcoing,horse trainer,Human
Q117284866,Mandla Morris,2005-05-13T00:00:00Z,Detroit,recording artist,Human
Q116155440,Péter Nádori,1941-05-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/df0dfd2a7a59f71fa2574c52cefad518,jurist,Human
Q117227622,Miguel Carbonell-Leal,,,researcher,Human
Q116858037,Pedro Coen,1994-10-19T00:00:00Z,New York City,actor,Human
Q117278629,Amir Abu Khadija,1999-01-13T00:00:00Z,Gaza City,military leader,Human
Q116464371,D. A. Jake Wade,1942-08-18T00:00:00Z,,pastor,Human
Q116272458,Mahmud b. Süleyman Kefevi,1520-01-01T00:00:00Z,Feodosiia,political writer,Human
Q116258123,Richard Hanania,,,columnist,Human
Q116486766,Rob Landes,1985-03-14T00:00:00Z,,violinist,Human
Q115732284,Soto Asa,,,,Human
Q710027,Arthur R. Jensen,1923-08-24T00:00:00Z,San Diego,psychologist,Human
Q965179,Tommy Johnson,1896-01-01T00:00:00Z,Terry,singer,Human
Q367741,Adriaen van de Velde,1636-11-30T00:00:00Z,Amsterdam,painter,Human
Q451248,David Wechsler,1896-01-12T00:00:00Z,Iași County,psychologist,Human
Q95474,Erich Traub,1906-06-27T00:00:00Z,Rudersberg,veterinarian,Human
Q590185,Abu Madyan,1126-01-01T00:00:00Z,Cantillana,poet,Human
Q729903,Qutb al-Din al-Shirazi,1236-10-01T00:00:00Z,Kazerun,mathematician,Human
Q678417,Alexandre Hollan,1933-01-01T00:00:00Z,Budapest,painter,Human
Q769328,Mami,1990-05-21T00:00:00Z,Aichi Prefecture,singer,Human
Q237514,Laura Ingalls Wilder,1867-02-07T00:00:00Z,Pepin County,writer,Human
Q370521,Nathanael West,1903-10-17T00:00:00Z,New York City,playwright,Human
Q47491446,Giuseppe Rossicone,1933-02-22T00:00:00Z,Scanno,sculptor,Human
Q28864892,Gata Cattana,1991-05-11T00:00:00Z,Adamuz,musician,Human
Q28843759,Rosalía,1992-09-25T00:00:00Z,Sant Esteve Sesrovires,singer-songwriter,Human
Q6772041,Marmaduke Cradock,1660-01-01T00:00:00Z,Somerton,decorative painter,Human
Q3265259,Lucie Coutaz,1899-05-09T00:00:00Z,Grenoble,secretary,Human
Q16886549,Nicholas Whitman,,United States,photographer,Human
Q48804001,Steven Dhondt,1974-03-05T00:00:00Z,,illustrator,Human
Q4120252,Mohamed Fouad,1961-12-20T00:00:00Z,Ismailia,actor,Human
Q5927936,Javier Mariátegui,1928-09-13T00:00:00Z,Lima,psychiatrist,Human
Q4885618,Ben F. Laposky,1914-09-14T00:00:00Z,Cherokee,mathematician,Human
Q3781125,Edwin Ray Guthrie,1886-01-09T00:00:00Z,Lincoln,psychologist,Human
Q15848288,Marie Maynard Daly,1921-04-16T00:00:00Z,Queens,biochemist,Human
Q56486438,BbyMutha,1989-01-01T00:00:00Z,Chattanooga,rapper,Human
Q6528994,Leroy Lamis,1925-09-27T00:00:00Z,Eddyville,sculptor,Human
Q5202586,César Martínez,1944-01-01T00:00:00Z,Laredo,painter,Human
Q43234773,Tsuneta Takehara,1879-09-02T00:00:00Z,Mino district,lexicographer,Human
Q23806467,John Alexander McGeoch,1897-10-09T00:00:00Z,Argyle,psychologist,Human
Q23050157,Maria Kovacs,,,psychologist,Human
Q57242076,Boris Rotman,1924-01-01T00:00:00Z,Buenos Aires,immunologist,Human
Q99461939,Pascal Pilate,1953-04-14T00:00:00Z,Neuilly-sur-Seine,painter,Human
Q119842023,Sexyy Red,1998-04-15T00:00:00Z,St. Louis,singer,Human
Q136564056,Diaz,1982-10-13T00:00:00Z,Hussein Dey,musician,Human
Q64160837,Howey Ou,2002-12-11T00:00:00Z,,activist,Human
Q11067770,Zhang Yu,1277-01-01T00:00:00Z,Suzhou,painter,Human
Q11016021,Francisco Giral,1911-07-06T00:00:00Z,Salamanca,chemist,Human
Q17176101,Charlie,,Lyon,singer-songwriter,Human
Q11067202,Zhang Chunlin,1897-02-21T00:00:00Z,,zoologist,Human
Q11066807,Zhang Zongsui,1915-06-01T00:00:00Z,Hangzhou,physicist,Human
Q17490540,Catherine Havasi,1981-01-01T00:00:00Z,Pittsburgh,computer scientist,Human
Q11066487,"Zhang, Bosheng",1903-06-20T00:00:00Z,,geologist,Human
Q28871314,Ademola Olugebefola,1941-10-02T00:00:00Z,Charlotte Amalie,businessperson,Human
Q29554427,Livio Castiglioni,1911-01-01T00:00:00Z,Milan,architect,Human
Q29414984,Antonio Bribiesca Castellanos,1905-01-23T00:00:00Z,Pénjamo,guitarist,Human
Q28864990,Abraham Pincas,1945-08-06T00:00:00Z,Sofia,painter,Human
Q29514437,Ibrahim al-Kurani,1616-01-01T00:00:00Z,,muhaddith,Human
Q28936494,Ali Boushaki,1855-01-01T00:00:00Z,Thénia District,imam,Human
Q28971615,Xavier de Bétera,1990-01-01T00:00:00Z,Bétera,singer-songwriter,Human
Q29388200,Lil Peep,1996-11-01T00:00:00Z,Allentown,singer,Human
Q29545181,Sigismondo Boldoni,1597-07-05T00:00:00Z,Bellano,writer,Human
Q29564107,Billie Eilish,2001-12-18T00:00:00Z,Los Angeles,singer,Human
Q29511160,Quim Bigas,1984-01-01T00:00:00Z,Malgrat de Mar,choreographer,Human
Q29052328,Amos Newman,1968-02-27T00:00:00Z,Los Angeles,composer,Human
Q29410730,Kaichirō Yabuta,1905-03-28T00:00:00Z,,historian,Human
Q29452199,Jorja Smith,1997-06-11T00:00:00Z,Walsall,singer-songwriter,Human
Q28973078,DJ Jimmy Jatt,1966-10-15T00:00:00Z,Lagos Island,disc jockey,Human
Q115365691,Amber London,1992-07-23T00:00:00Z,Houston,rapper,Human
Q105670359,Naomieh Jovin,,,photographer,Human
Q59268408,Megan Thee Stallion,1995-02-15T00:00:00Z,San Antonio,actor,Human
Q105078440,Falah Mandkar,1950-01-01T00:00:00Z,Kuwait,dawah,Human
Q61875388,Lia Addadi,1950-01-01T00:00:00Z,Padua,biochemist,Human
Q97045145,Giuseppe Napoli,1929-01-01T00:00:00Z,,painter,Human
Q105092405,Jaouen Salaün,1979-05-07T00:00:00Z,Ganges,illustrator,Human
Q62931,Dorothea Erxleben,1715-11-13T00:00:00Z,Quedlinburg,physician,Human
Q50674,Borgore,1987-11-20T00:00:00Z,Tel Aviv,disc jockey,Human
Q56219,Rocco Siffredi,1964-05-04T00:00:00Z,Ortona,film director,Human
Q126460,Eugenio Coșeriu,1921-07-27T00:00:00Z,Mihăileni,university teacher,Human
Q116375487,Benoît-Emmanuel Peltereau-Villeneuve,1958-01-01T00:00:00Z,,Latin Catholic priest,Human
Q518139,Morten Müller,1828-02-29T00:00:00Z,Holmestrand,painter,Human
Q375172,John Goodricke,1764-09-17T00:00:00Z,Groningen,astronomer,Human
Q154260,Oskar Kokoschka,1886-03-01T00:00:00Z,Pöchlarn,draftsperson,Human
Q57827,Johann Hermann Schein,1586-01-20T00:00:00Z,Grünhain,conductor,Human
Q297453,Grégory Lemarchal,1983-05-13T00:00:00Z,La Tronche,singer,Human
Q90306,Ernesto Remani,1906-02-06T00:00:00Z,Merano,film director,Human
Q1041829,John Bell Hatcher,1861-10-11T00:00:00Z,Cooperstown,paleontologist,Human
